,user_agent,tls_ja3,tls_peetprint_hash,http2_akamai_fingerprint,tcpip_ip_ttl,tcpip_tcp_mss,tcpip_tcp_window,os_prediction_highest,0300,TLS 1.0,TLS 1.1,TLS 1.2,TLS 1.3,TLS_GREASE (0x0a0a),TLS_GREASE (0x1a1a),TLS_GREASE (0x2a2a),TLS_GREASE (0x3a3a),TLS_GREASE (0x4a4a),TLS_GREASE (0x5a5a),TLS_GREASE (0x6a6a),TLS_GREASE (0x7a7a),TLS_GREASE (0x8a8a),TLS_GREASE (0x9a9a),TLS_GREASE (0xaaaa),TLS_GREASE (0xbaba),TLS_GREASE (0xcaca),TLS_GREASE (0xdada),TLS_GREASE (0xeaea),TLS_GREASE (0xfafa),os_encoded
6961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"4:4194304,3:100|10485760|0|m,s,p,a",54.0,1452.0,65535.0,iOS,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6962,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"4:4194304,3:100|10485760|0|m,s,p,a",53.0,1452.0,65535.0,iOS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6963,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"4:4194304,3:100|10485760|0|m,s,p,a",53.0,1452.0,65535.0,iOS,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6964,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,13-18-51-65037-5-0-45-17513-43-10-27-11-23-65281-35-16,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",57.0,1460.0,64240.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6965,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,11-16-65037-51-13-27-17513-18-23-10-43-35-45-5-0-65281-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",57.0,1460.0,64240.0,Linux,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6966,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"4:4194304,3:100|10485760|0|m,s,p,a",53.0,1452.0,65535.0,iOS,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6967,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"4:4194304,3:100|10485760|0|m,s,p,a",53.0,1452.0,65535.0,iOS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6970,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,0-18-27-51-65281-17513-23-13-43-65037-35-11-16-5-45-10,29-23-24,0",8ad9325e12f531d2983b78860de7b0ec,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1452.0,65535.0,Android,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6971,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,16-17513-27-45-0-10-11-23-51-18-43-65037-35-65281-5-13,29-23-24,0",8ad9325e12f531d2983b78860de7b0ec,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1452.0,65535.0,Android,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6972,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,17513-13-35-27-16-10-11-45-23-65281-43-65037-18-5-51-0,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1300.0,64240.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6973,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,27-18-51-23-11-16-17513-10-35-65281-0-45-65037-43-5-13-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1300.0,64240.0,Linux,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6974,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,5-13-10-65037-45-16-11-27-23-17513-65281-0-43-51-18-35,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",52.0,1460.0,64240.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6975,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,27-23-18-10-13-43-17513-45-65037-16-51-11-35-0-65281-5-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",52.0,1460.0,64240.0,Linux,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
6976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,45-10-18-27-13-43-65281-51-11-16-23-5-0-17513-35-65037,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",48.0,1410.0,64860.0,Linux,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6977,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,0-5-65281-13-35-45-11-16-51-65037-18-10-27-43-23-17513,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6978,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,5-27-0-18-13-65281-45-17513-43-23-65037-11-10-51-16-35-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6981,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 CCleaner/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65037-23-5-10-27-0-35-45-13-11-51-18-43-16-65281-17513,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",118.0,1452.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
6982,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 CCleaner/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,23-51-35-27-16-5-65281-17513-10-13-18-45-11-65037-0-43-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",118.0,1452.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
6983,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,10-45-5-17513-35-43-65281-65037-16-51-23-27-11-13-0-18,29-23-24,0",8ad9325e12f531d2983b78860de7b0ec,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1380.0,65535.0,Android,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6984,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,43-11-65037-13-51-17513-0-45-35-18-16-10-5-65281-27-23-41,29-23-24,0",d3adf83b0154a3dce2a78ec296fcbfa4,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1380.0,65535.0,Android,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6987,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",56.0,1446.0,65535.0,iOS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6988,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",56.0,1446.0,65535.0,iOS,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6989,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",56.0,1380.0,65535.0,Android,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6990,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",56.0,1380.0,65535.0,Android,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6991,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",47.0,1452.0,65535.0,iOS,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6992,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",47.0,1452.0,65535.0,iOS,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6993,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",56.0,1446.0,65535.0,iOS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
6994,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",56.0,1446.0,65535.0,iOS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4
6995,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,16-10-27-45-43-23-17513-65281-11-51-65037-35-0-5-18-13,29-23-24,0",8ad9325e12f531d2983b78860de7b0ec,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",48.0,1452.0,65535.0,Android,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6996,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,13-23-5-18-43-10-65037-11-27-35-0-16-65281-17513-51-45,29-23-24,0",8ad9325e12f531d2983b78860de7b0ec,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",48.0,1452.0,65535.0,Android,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6997,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65281-0-5-10-11-13-16-65037-18-35-43-17513-51-45-23-27,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1460.0,64240.0,Linux,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6998,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,0-16-13-17513-5-65037-18-51-35-23-45-10-65281-43-27-11-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",54.0,1460.0,64240.0,Linux,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6999,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,35-23-10-43-65037-17513-45-65281-11-27-16-5-0-51-13-18,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7000,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,11-35-43-13-0-17513-45-23-27-18-16-65037-5-65281-51-10-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Avast/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,16-10-43-5-0-45-18-65281-23-13-27-17513-11-65037-35-51,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",115.0,1402.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
7002,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65281-51-45-43-16-18-11-27-23-0-10-35-65037-17513-13-5,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7003,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,5-45-23-27-51-18-16-65281-35-43-11-13-0-10-17513-65037-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
7004,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,45-65037-17513-11-23-18-13-51-35-43-0-10-65281-16-27-5,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7005,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,17513-11-43-13-23-16-5-0-45-10-51-35-65037-27-65281-18-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,64240.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7006,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",52.0,1320.0,65535.0,iOS,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4
7007,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","771,4865-4866-4867-49196-49195-52393-49200-49199-52392-49162-49161-49172-49171-157-156-53-47-49160-49170-10,0-23-65281-10-11-16-5-13-18-51-45-43-27-21,29-23-24-25,0",b2bafdc69377086c3416be278fd21121,"2:0,4:2097152,3:100|10485760|0|m,s,p,a",52.0,1320.0,65535.0,iOS,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
